hpo_iri,hpo_label,term,term_label,do_type,digital_object,file_url
http://purl.obolibrary.org/obo/HP_0011038,Abnormal renal tubular resorption,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0011038,Abnormal renal tubular resorption,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0011038,Abnormal renal tubular resorption,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0025834,Decreased PHA-induced T-cell proliferation,http://purl.obolibrary.org/obo/CL_0000084,T cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0034505,Gallbladder wall thickening,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0001396,Cholestasis,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-nephron/v1.2/assets/2d-ftu-kidney-nephron.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0034357,Impaired renal tubular reabsorption of glucose,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-nephron/v1.2/assets/2d-ftu-kidney-nephron.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0033856,Cholesterol emboli within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0012441,Sphincter of Oddi dyskinesia,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0007482,Generalized papillary lesions,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0007482,Generalized papillary lesions,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0007482,Generalized papillary lesions,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0031018,Eccrine syringofibroadenoma,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0031018,Eccrine syringofibroadenoma,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0031018,Eccrine syringofibroadenoma,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0031382,Decreased anti-CD3/28-induced T-cell proliferation,http://purl.obolibrary.org/obo/CL_0000084,T cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0034506,Gallbladder enlargement,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0004090,periorbital region,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0004090,periorbital region,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0004090,periorbital region,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0025130,Decreased small intestinal mucosa lactase level,http://purl.obolibrary.org/obo/UBERON_0001204,mucosa of small intestine,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-nephron/v1.2/assets/2d-ftu-kidney-nephron.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0033857,Intraluminal thrombi within interlobular veins,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0012442,Gallbladder dyskinesia,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0031287,Seborrheic keratosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0031287,Seborrheic keratosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0031287,Seborrheic keratosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-nephron/v1.2/assets/2d-ftu-kidney-nephron.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0008272,Renal tubular lysine transport defect,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0034507,Gallbladder mass,http://purl.obolibrary.org/obo/UBERON_0002107,liver,2d-ftu,https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/liver-liver-lobule/v1.4/assets/2d-ftu-liver-liver-lobule.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-nephron/v1.2/assets/2d-ftu-kidney-nephron.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-outer-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-outer-medullary-collecting-duct/v1.3/assets/2d-ftu-kidney-outer-medullary-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-renal-corpuscle/v1.3/assets/2d-ftu-kidney-renal-corpuscle.svg
http://purl.obolibrary.org/obo/HP_0034359,Impaired renal tubular reabsorption of phosphate,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-thick-ascending-loop-of-henle/v1.2/assets/2d-ftu-kidney-thick-ascending-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0005585,Spotty hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0005585,Spotty hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0005585,Spotty hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0011953,Pulmonary lymphoma,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-bronchial-submucosal-gland,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-bronchial-submucosal-gland/v1.3/assets/2d-ftu-lung-bronchial-submucosal-gland.svg
http://purl.obolibrary.org/obo/HP_0011953,Pulmonary lymphoma,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0007406,Hyperpigmentation of eyelids,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0007406,Hyperpigmentation of eyelids,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0007406,Hyperpigmentation of eyelids,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0033858,Organized thrombi within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-ascending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-ascending-thin-loop-of-henle/v1.3/assets/2d-ftu-kidney-ascending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033858,Organized thrombi within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-cortical-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-cortical-collecting-duct/v1.4/assets/2d-ftu-kidney-cortical-collecting-duct.svg
http://purl.obolibrary.org/obo/HP_0033858,Organized thrombi within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-descending-thin-loop-of-henle,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-descending-thin-loop-of-henle/v1.2/assets/2d-ftu-kidney-descending-thin-loop-of-henle.svg
http://purl.obolibrary.org/obo/HP_0033858,Organized thrombi within interlobular vein lumen,http://purl.obolibrary.org/obo/UBERON_0002113,kidney,2d-ftu,https://purl.humanatlas.io/2d-ftu/kidney-inner-medullary-collecting-duct,https://cdn.humanatlas.io/digital-objects/2d-ftu/kidney-inner-medullary-collecting-duct/v1.2/assets/2d-ftu-kidney-inner-medullary-collecting-duct.svg
